_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,lightStats,pumpStatus,soilHum,soilTemp,temperature,z_counter
-MmuyvmHoX-zqE2e800l,1635224632466,2496.53174,3265.88086,60.2,217,0,92,29.6875,33.3,1243
-Mmuz2J92xihJmDt2VoS,1635224663306,2024.54163,2416.0918,60.5,215,0,92,29.6875,33.3,1244
-Mmuz9liQQHVwRoUZ-Te,1635224693871,2467.28809,3142.3645,60.2,203,0,93,29.6875,33.2,1245
-MmuzH2rieyiVsG5M31U,1635224723704,2558.09497,3265.88086,60.4,209,0,92,29.6875,33.3,1246
-MmuzOfO3JHO8Mo0SPr-,1635224754906,2463.31641,3265.88086,60.3,210,0,92,29.6875,33.3,1247
-MmuzVyKM5hZ0A1kbvSn,1635224784789,2491.04102,3307.96753,60.4,213,0,93,29.6875,33.4,1248
-MmuzcFxw4iwTPmmpyXK,1635224814653,2459.34839,3265.88086,60.4,195,0,93,29.6875,33.4,1249
-MmuzkWwa1d1weE6WweL,1635224848508,2485.55884,3437.03345,60.6,192,0,93,29.6875,33.5,1250
-Mmuzrp0KrzrebNA6Ru5,1635224878401,2606.32324,3437.03345,61.2,207,0,92,29.6875,33.5,1251
-Mmuzz6Zcysa_93PpNhe,1635224908261,2573.80444,3265.88086,61,206,0,92,29.6875,33.6,1252
-Mmv-5PXb_1ovJ-d7aTj,1635224938147,1964.52368,2652.06934,60.6,209,0,92,29.6875,33.6,1253
-Mmv-Cp1wKmM4J7Lv_5H,1635224968514,1990.68762,2687.3186,60.6,205,0,92,29.75,33.6,1254
-Mmv-K6VhmwVdDiyqibk,1635224998368,2019.53027,2652.06934,60.4,202,0,92,29.75,33.6,1255
-Mmv-Rh6i6tW6mw4uxpd,1635225029448,2483.01562,3224.25513,60.6,207,0,92,29.75,33.6,1256
-Mmv-Z--ytBX88WWqfU8,1635225059328,2350.73315,3307.96753,61,206,0,92,29.75,33.7,1257
-Mmv-fHdFnXA1vXFFOhC,1635225089193,2421.99097,3224.25513,60.3,208,0,92,29.75,33.7,1258
-Mmv-m_2HYmr3i7jWqJN,1635225119044,2424.85254,3265.88086,60.1,211,0,92,29.75,33.7,1259
-Mmv-uDlUIZBJBGN6PcA,1635225150385,2420.94214,3062.2605,60.2,211,0,92,29.75,33.8,1260
-Mmv00uba6Dp8Xc2i9kG,1635225181863,2362.24268,3142.3645,60,214,0,92,29.75,33.8,1261
-Mmv08ZrMFiLLITzq6Dd,1635225213239,2452.19824,3224.25513,60.2,219,0,92,29.75,33.8,1262
-Mmv0Fryi7gTJsPpMZp3,1635225243135,2368.19653,3142.3645,59.4,225,0,92,29.75,33.9,1263
-Mmv0ND1CdhcKTnHGo01,1635225273218,2506.94507,3224.25513,58.8,220,0,92,29.8125,33.7,1264
-Mmv0UhVh8oiCDJssh8t,1635225303904,2399.54492,3142.3645,59.7,220,0,92,29.8125,33.7,1265
-Mmv0b311HQcQwwye4UH,1635225334018,2502.52124,3142.3645,59.1,222,0,92,29.8125,33.7,1266
-Mmv0iNH1XcJYR2Aaqtc,1635225363987,2288.1853,3183.08447,59,213,0,92,29.8125,33.7,1267
-Mmv0pyzFTt2SqXQZzUO,1635225395135,2403.41528,3062.2605,59.6,218,0,92,29.8125,33.6,1268
-Mmv0xGX-dFU3U1N06bj,1635225424995,2143.60815,3224.25513,59.2,217,0,92,29.8125,33.6,1269
-Mmv13aFTDkos0_x2WHs,1635225454993,2317.64062,3022.86694,59.2,205,0,93,29.8125,33.6,1270
-Mmv1Av43buIo19PpjMs,1635225484997,2445.99756,3102.09155,58.8,214,0,92,29.8125,33.6,1271
-Mmv1IHTtHQImqrlG4IU,1635225515166,2513.54126,3393.53955,58.7,214,0,92,29.8125,33.5,1272
-Mmv1Pg4V1WubwK6-Rh-,1635225545478,2443.12012,3265.88086,59,212,0,92,29.8125,33.6,1273
-Mmv1XQZO1OMbcmi0Y0W,1635225577188,2411.92383,3307.96753,59,209,0,92,29.8125,33.6,1274
-Mmv1dt_iNK9VkRTqI11,1635225607781,2502.91431,3224.25513,58.9,213,0,92,29.8125,33.8,1275
-Mmv1lBQSmKvFr4azUyk,1635225637660,2432.0144,3183.08447,59.6,173,0,92,29.8125,33.7,1276
-Mmv1sYRlvvXxZz5RGUC,1635225667804,2490.74731,3393.53955,59.9,219,0,92,29.875,33.7,1277
-Mmv2-KKdDciGeQ1ImyH,1635225699670,2487.80981,3307.96753,60.1,221,0,92,29.875,33.7,1278
-Mmv27CZWsomPeTk5guW,1635225731940,2494.07935,3265.88086,59.5,229,0,92,29.875,33.8,1279
-Mmv2EmgvcaeZKw6rUvL,1635225762988,2173.43555,2759.00806,58.9,235,0,92,29.875,33.7,1280
-Mmv2M4-ZQxFqOrJUwh-,1635225792832,2341.24878,3481.00757,59.5,222,0,93,29.875,33.7,1281
-Mmv2TO7RYiZpVWZYNVM,1635225822793,2768.55835,3183.08447,59.2,235,0,92,29.875,33.7,1282
-Mmv2_gXUHdCmJTGNOTF,1635225852706,2589.86304,3393.53955,59.6,239,0,92,29.875,33.8,1283
-Mmv2gyT4pZYZUwjRtBS,1635225882527,2463.41309,3393.53955,59.6,240,0,92,29.875,33.7,1284
-Mmv2oFTL6mbDRtrcF47,1635225912351,2544.64087,3350.5188,60.6,239,0,92,29.875,33.7,1285
-Mmv2wKrF3ASbSjZ2tqP,1635225945464,2502.52124,3265.88086,59.1,237,0,92,29.875,33.7,1286
-Mmv32duWTcMMtvMPTXg,1635225975419,2470.29395,3437.03345,59.3,234,0,92,29.875,33.6,1287
-Mmv39wHTVu_iYtMGwUM,1635226005266,2492.21704,3265.88086,59.8,233,0,92,29.875,33.7,1288
-Mmv3HE4SSt6daUZZMgE,1635226035141,2783.89648,3615.84961,60.4,229,0,92,29.875,33.7,1289
-Mmv3Oa2ukKnf-D9b_t3,1635226065283,2772.40308,3615.84961,61.1,229,0,92,29.875,33.7,1290
-Mmv3XoAPzOEcY-TKsGy,1635226103052,1988.65039,2548.6604,60.6,211,0,93,29.875,33.7,1291
-Mmv3eM7tN2mfB7N6TDT,1635226133960,2655.66138,3708.22827,60,221,0,92,29.875,33.6,1292
-Mmv3ldgOcj0Ata_lmdi,1635226163820,2623.71973,3437.03345,59.9,221,0,92,29.875,33.6,1293
-Mmv3svZp-genfxRA1np,1635226193636,2487.80981,3615.84961,60.1,214,0,92,29.875,33.7,1294
-Mmv4-CUSOzXKFwDumjc,1635226223455,2555.17871,3393.53955,59.9,213,0,92,29.875,33.7,1295
-Mmv46VRhmfPJ2hms3m5,1635226253341,2001.60205,2759.00806,59.5,213,0,92,29.875,33.7,1296
-Mmv4DqDVp9YwvZvUGE8,1635226283406,2306.104,3265.88086,59.7,213,0,92,29.875,33.8,1297
-Mmv4M_Q_rsoas7ESfiS,1635226319195,2401.33838,3224.25513,59.4,211,0,92,29.875,33.8,1298
-Mmv4U5FJKOzbrVZkeGl,1635226349968,2460.89697,3265.88086,59.6,209,0,92,29.875,33.8,1299
-Mmv4aWAcTYTKiEHO7jW,1635226380364,2188.09302,2795.45703,59.8,198,0,93,29.9375,33.8,1300
-Mmv4hsh8zTSX6vEYmkd,1635226410541,2366.42847,3437.03345,59.7,214,0,92,29.9375,33.8,1301
-Mmv4pNtVpT8yxx98tUo,1635226441273,2491.53125,3142.3645,59.5,218,0,92,29.9375,33.9,1302
-Mmv4wkqEh0MUSQkRqAR,1635226471478,2370.99146,3142.3645,59.2,205,0,93,29.9375,33.9,1303
-Mmv53H34GZn4kmpfvO9,1635226502276,2319.73437,3224.25513,58.7,223,0,92,29.9375,33.8,1304
-Mmv5AZQVvp5yhcoXz7j,1635226532123,2402.75415,3142.3645,59.3,228,0,92,29.9375,33.8,1305
-Mmv5Hqc5JMT7DvRHkPg,1635226561961,2432.0144,3265.88086,59.6,223,0,93,29.9375,33.7,1306
-Mmv5P9opBtB19tTb9za,1635226591924,2370.24561,3350.5188,59.6,240,0,92,29.9375,33.7,1307
-Mmv5WSKDfzg4B5lqKmv,1635226621781,2370.24561,3142.3645,59.6,241,0,92,29.9375,33.7,1308
-Mmv5ckUMsOWqMFa-b-x,1635226651679,2577.25513,3481.00757,60.6,235,0,93,29.9375,33.7,1309
-Mmv5kL-NlXSdLdXLipw,1635226682753,2577.25513,3437.03345,60.6,253,0,92,29.9375,33.7,1310
-Mmv5rdL7w6K_hmSte0y,1635226712662,2674.10474,3481.00757,60.8,254,0,92,29.9375,33.7,1311
-Mmv5yvGJ95B_xOBacoX,1635226742481,2568.12866,3661.78735,61.2,253,0,92,29.9375,33.7,1312
-Mmv65DclkhYys_eNlPE,1635226772393,2142.86523,2759.00806,61.3,243,0,92,30,33.7,1313
-Mmv6CWMnU7gLnJJ56M8,1635226802263,2834.5896,3708.22827,61.6,262,0,92,30,33.7,1314
-Mmv6JoEop8_LRBd-Mc4,1635226832144,2734.44482,3615.84961,61.3,265,0,92,30,33.7,1315
-Mmv6RJc696p4rxnBDtg,1635226862889,2769.125,3615.84961,61.3,267,0,92,30,33.7,1316
-Mmv6YbBPMPl3VUYfKjf,1635226892748,2781.81445,3661.78735,60.7,271,0,92,30,33.6,1317
-Mmv6esxHiyh6WGvtcDK,1635226922557,2575.32666,3481.00757,60.9,266,0,92,30,33.6,1318
-Mmv6mAJdIFyOqYyxVqr,1635226952405,2618.66797,3615.84961,60.4,272,0,92,30,33.5,1319
-Mmv6tSIOUJO5M4I8_1N,1635226982228,2487.0271,3481.00757,60.5,251,0,93,30,33.5,1320
-Mmv7-j0I21gPg20uECr,1635227012034,2492.51123,3307.96753,60.3,256,0,92,30,33.4,1321
-Mmv77-fFnkWAOSGqdgA,1635227041835,2186.71606,2869.58374,60.6,250,0,92,30,33.4,1322
-Mmv7EX76lwklczXp3_T,1635227072648,2659.10889,3708.22827,60.3,242,0,92,30,33.3,1323
-Mmv7Lo2tmvTUIXg5IcB,1635227102468,2417.60815,3265.88086,61.3,242,0,92,30,33.3,1324
-Mmv7T4r1sI1MefkuMlU,1635227132279,3125.70605,4047.84351,62.8,240,0,92,30,33.2,1325
-Mmv7_Mef8uLe_ZJkIdZ,1635227162090,3087.198,4201.46631,62.8,240,0,92,30,33.2,1326
-Mmv7gdV7WZ_g_JZeSHv,1635227191904,2896.08496,3850.62231,62.9,240,0,92,30,33.3,1327
-Mmv7nwomYS7VDaMStjz,1635227221812,2458.4563,3307.96753,62.8,224,0,93,30,33.3,1328
-Mmv7vX-DbObDqQ0nE58,1635227252864,2650.35693,3481.00757,63,226,0,93,30,33.3,1329
-Mmv81oJaUMpti_h795D,1635227282708,2639.36938,3615.84961,63.7,239,0,92,30,33.3,1330
-Mmv8959Eux7aJD7w2u2,1635227312523,2744.073,3525.46509,63.7,223,0,93,30,33.2,1331
-Mmv8GN0LBHnNqJXSPf2,1635227342337,3479.21875,4579.86133,63.4,235,0,92,30,33.2,1332
-Mmv8Ne3axg6H9e0Dc3N,1635227372165,3470.96777,4636.28174,63.8,240,0,92,30,33.2,1333
-Mmv8UvtKBrW_XQRmI4S,1635227401977,3562.46582,4636.28174,63.7,240,0,92,30,33.1,1334
-Mmv8bSJghJ4DJn8E_lQ,1635227432788,3468.35864,4693.31152,64.1,240,0,92,30,33.1,1335
-Mmv8ij1LSJqPS4FqcI4,1635227462594,2647.94775,3708.22827,63.5,225,0,93,30,33.1,1336
-Mmv8qIGW07kOZDANBmg,1635227493586,2751.35547,3615.84961,63.6,229,0,93,30,33,1337
-Mmv8xZyfSRKZD0Y4lkY,1635227523390,2965.6875,4149.70361,63.8,225,0,93,30,32.9,1338
-Mmv93qlAyEHt3fSmX9Y,1635227553201,4161.36279,5559.23145,64.3,245,0,92,30,32.9,1339
-Mmv9B8rvz6zdIZdbqRR,1635227583095,3072.9502,4149.70361,64.1,236,0,93,30,32.9,1340
-Mmv9IgOWjuWeP4i5jZq,1635227613978,3927.68774,5172.22363,64.1,251,0,93,30,32.8,1341
-Mmv9Pz4-bJSw9_uP-Mq,1635227643845,3930.01807,5362.63379,64,240,0,93,30,32.8,1342
-Mmv9XFpndPpXmurMRWk,1635227673654,3112.14355,4149.70361,64.4,240,0,93,30,32.7,1343
-Mmv9dXc8QuDcwTjNrPr,1635227703464,3824.99829,5110.09277,64.5,254,0,92,30,32.8,1344
-Mmv9koem-Q8ol5aTwZr,1635227733291,3644.12524,4693.31152,64.5,240,0,93,30,32.8,1345
-Mmv9s5Tdx18oxxbIdc5,1635227763103,3069.30396,4201.46631,64.3,258,0,92,30,32.9,1346
-Mmv9zbc6wknvBE8OKBT,1635227793897,3772.92187,4927.64258,64.6,259,0,92,30,32.9,1347
-MmvA5tNizwN8SomYILM,1635227823705,3166.03198,4306.68262,65.5,261,0,92,30,32.8,1348
-MmvADAQuYXJER4IkD6h,1635227853531,3991.0791,5559.23145,65.8,265,0,92,30,32.6,1349
-MmvAKSbMnXOd3wEyRYO,1635227883367,2892.92163,3948.16382,66.4,255,0,93,30,32.6,1350
-MmvARjH9tqtE7M9j3S2,1635227913171,3934.49341,5427.46973,66.7,272,0,92,29.9375,32.3,1351
-MmvAZ0-f9tryGBXM6EV,1635227942977,3833.39502,5172.22363,67.2,278,0,92,29.9375,32.2,1352
-MmvAfI0pfaeNQ0Vl1Y3,1635227972801,3345.13013,5110.09277,67.8,278,0,92,29.9375,32.1,1353
-MmvAmqbj05SpMvRClke,1635228003752,3822.4397,4868.11523,68.2,267,0,93,29.9375,31.9,1354
-MmvAu8-1Y9kNPaEzfAN,1635228033601,3144.09985,4253.7915,68.4,284,0,92,29.9375,31.8,1355
-MmvB0Q3e7h1ItmuiG3D,1635228063428,3959.3374,5427.46973,68.7,288,0,92,29.9375,31.7,1356
-MmvB7hGevp7n07yHGPZ,1635228093265,3676.3811,5427.46973,69,286,0,92,29.9375,31.7,1357
-MmvBEz6ZGMgaO-10QmZ,1635228123080,3018.18408,3948.16382,69.2,297,0,92,29.9375,31.7,1358
-MmvBMFtFGMJZdjlY7Xf,1635228152889,2910.66479,3997.73462,69.2,278,0,93,29.9375,31.6,1359
-MmvBTmNBKf6danXpDFG,1635228183704,3503.58276,4693.31152,69.1,303,0,92,29.875,31.6,1360
-MmvBaS6me8qS3ThqJd8,1635228215112,3908.46216,5298.48535,69.2,304,0,92,29.875,31.5,1361
-MmvBhj0a2JNwkOYTrsx,1635228244929,2942.69165,4414.19336,69.8,285,0,93,29.875,31.4,1362
-MmvBp0Src2avECHZszv,1635228274782,3286.91455,4360.14893,69.9,307,0,92,29.875,31.4,1363
-MmvBwIHSwV1jQxcb8TL,1635228304594,4183.32227,5693.82471,70.2,307,0,92,29.875,31.3,1364
-MmvC2a4Wg_utOyJALQ4,1635228334470,3124.75464,4360.14893,70.3,314,0,92,29.875,31.3,1365
-MmvCA5QeDdmOW565G1B,1635228365211,3284.42676,4524.04395,70.2,317,0,92,29.875,31.3,1366
-MmvCHN5RDlKEKdlsZtm,1635228395014,3841.45728,4809.22168,70.6,302,0,93,29.875,31.2,1367
-MmvCOdoD22ZG7tiTuTB,1635228424820,4130.55029,5559.23145,70.5,299,0,93,29.875,31.2,1368
-MmvCVve6K1v45w1cTkY,1635228454635,3839.16016,5493,70.7,319,0,92,29.8125,31.2,1369
-MmvCcCd5Q_dUWddU7jB,1635228484458,4120.67871,6188.05908,70.9,311,0,92,29.8125,31.2,1370
-MmvCjUVw9rjDEreDNyt,1635228514273,4025.68115,6115.18896,70.8,320,0,93,29.8125,31.2,1371
-MmvCql9WEkkv3hW1zgq,1635228544074,3400.66479,4524.04395,70.7,294,0,93,29.8125,31.2,1372
-MmvCyGgcEgMf9scrxDa,1635228574829,4273.28125,5901.1543,70.8,309,0,92,29.8125,31.2,1373
-MmvD4YUQw3bp0w0ioyP,1635228604639,4023.27197,5362.63379,70.9,292,0,93,29.8125,31.2,1374
-MmvDBpLM-FUuEd5RD-a,1635228634454,3799.9834,5298.48535,70.4,304,0,93,29.8125,31.2,1375
-MmvDJP9KhiWMh4iFeJG,1635228665482,3664.68579,5110.09277,70.4,302,0,92,29.8125,31.2,1376
-MmvDQuKOB_MdJ313vsk,1635228696214,3711.52124,5048.62646,70.3,278,0,93,29.8125,31.2,1377
-MmvDYBIh2WE7orm0p91,1635228726035,3883.31567,5493,70.8,298,0,92,29.75,31.2,1378
-MmvDeguKo_54J8-dhtk,1635228756794,3932.61841,5362.63379,70.7,294,0,92,29.75,31.2,1379
-MmvDlytI5x56zSRjdhH,1635228786617,3748.27002,5110.09277,70.5,309,0,92,29.75,31.3,1380
-MmvDtHPko5zlIWM8QH5,1635228816539,3079.49487,3997.73462,70.5,272,0,93,29.75,31.4,1381
-MmvE-f1PMAg1xKVVckK,1635228846786,3757.24561,4809.22168,70.1,282,0,92,29.75,31.3,1382
-MmvE7HhdN1Z_mpPRz6T,1635228877997,3846.6665,5048.62646,70.2,260,0,93,29.75,31.3,1383
-MmvEEZnUOTB3nuQ4n1f,1635228907828,3206.08057,5298.48535,70.3,277,0,92,29.75,31.2,1384
-MmvEM4m8TLsXNzC_z_h,1635228938611,3581.14575,5235.01807,70.2,277,0,92,29.75,31.2,1385
-MmvETPdXaWgJg6l47bU,1635228968617,3339.81177,4693.31152,69.8,259,0,93,29.75,31.1,1386
-MmvE_idP3uyZM5VHrfk,1635228998569,3903.64209,5493,70.1,275,0,92,29.75,31.1,1387
-MmvEh-ctSMJ7RWMymGM,1635229028393,3672.87036,3899.12866,70.2,273,0,92,29.75,31.1,1388
-MmvEoHXtgtLvRaaA42g,1635229058211,3852.34082,5172.22363,70.3,272,0,92,29.6875,31.1,1389
-MmvEvZXjoqo8wIw8oPx,1635229088034,3898.36084,5172.22363,70.5,256,0,93,29.6875,31,1390
-MmvF24pP7ZuVnPM_jeh,1635229118837,3986.61133,5693.82471,70.6,254,0,93,29.6875,31.1,1391
-MmvF9NjCbgAdF5tiBxG,1635229148719,3988.35864,5298.48535,70.7,271,0,92,29.6875,31,1392
-MmvFGfGV7DV0TlkF9aP,1635229178577,3990.74414,5901.1543,70.6,271,0,92,29.6875,31,1393
-MmvFNyfGEXosn7SjqCB,1635229208492,3004.50146,4253.7915,71,267,0,92,29.6875,31.1,1394
-MmvFVGgKUUGrCkbrKHx,1635229238381,3979.46387,5427.46973,70.9,254,0,93,29.6875,31.1,1395
-MmvFbYzWgQ8D7PkGu9Z,1635229268224,3834.56787,5427.46973,70.9,265,0,92,29.6875,31.2,1396
-MmvFj6fk2_mGqAVEaLU,1635229299179,3234.64868,4468.82373,70.7,244,0,93,29.6875,31.3,1397
-MmvFqQRsPSr8z1bD5Vv,1635229329117,3184.15552,4414.19336,71.1,256,0,92,29.6875,31.4,1398
-MmvFyDz5mbOLra0pYeI,1635229361088,2995.64038,4360.14893,70.8,235,0,93,29.6875,31.5,1399
-MmvG4XBVmq0mTCZQVSP,1635229390988,2993.8457,4306.68262,70.9,234,0,93,29.6875,31.5,1400
-MmvGBpCLvCOvIX3niNR,1635229420878,4056.625,5626.16943,71,229,0,93,29.6875,31.5,1401
-MmvGJ6nMNK21MsRe_BA,1635229450739,3682.31348,5235.01807,71.1,240,0,92,29.6875,31.5,1402
-MmvGQdwdxN8I-QHNFvD,1635229481597,4019.10034,6188.05908,70.9,234,0,92,29.6875,31.3,1403
-MmvGY98iUTg0wfV9GLc,1635229512330,3187.46387,4524.04395,71.1,218,0,93,29.625,31.3,1404
-MmvGeROH4cmNoJ1Cojl,1635229542169,3959.34082,5427.46973,71.4,227,0,92,29.625,31.3,1405
-MmvGliJ4301XGsMzeHo,1635229571988,4104.09326,5493,71.4,209,0,93,29.625,31.3,1406
-MmvGt-57tvJa06FQgkx,1635229601798,3467.99902,4636.28174,71.5,213,0,93,29.625,31.2,1407
-MmvH-MbwPAobDx5B142,1635229631976,3304.05542,4579.86133,71.6,209,0,93,29.625,31.1,1408
-MmvH7xt1bL5dq2HvrHd,1635229667194,3136.13428,4414.19336,72.1,226,0,92,29.625,31.1,1409
-MmvHFIMpeU_-1a01Kwr,1635229697239,3100.89893,4149.70361,72.1,224,0,92,29.625,31,1410
-MmvHM_NgtKWwlqzVIcW,1635229727065,3254.01978,4524.04395,72.1,208,0,93,29.625,31.1,1411
-MmvHTrKAnlkYBjoxBt3,1635229756885,3248.1665,4524.04395,72.4,225,0,92,29.625,31.1,1412
-MmvHa9qd-TWS74tumPn,1635229786807,4040.11694,5427.46973,72.2,225,0,92,29.625,31.2,1413
-MmvHhSHS-D3Qg2VkJYq,1635229816659,4290.84619,5762.20312,72.1,224,0,92,29.625,31.2,1414
-MmvHoxtH89m5KQWVjwU,1635229847418,3800.85181,5298.48535,72.2,223,0,92,29.625,31.3,1415
-MmvHwF3s4iMyMk88lUH,1635229877253,3938.65137,5559.23145,72.1,224,0,92,29.625,31.4,1416
-MmvI2X0PPBqRzHcFtr7,1635229907073,3833.64185,5427.46973,72.6,224,0,92,29.625,31.4,1417
-MmvI9qypKvB8EsrjWlC,1635229937087,3512.15161,4927.64258,70.9,225,0,92,29.625,31.5,1418
-MmvIH8Heg97-xAv5KRh,1635229966931,3674.07812,5110.09277,71.3,228,0,92,29.625,31.6,1419
-MmvIOQ6LHYMqniYXsf6,1635229996744,3628.28833,4809.22168,71.2,231,0,92,29.625,31.7,1420
-MmvIWfr95nnNfxKiYWy,1635230030583,3232.84229,4524.04395,70.1,233,0,92,29.625,31.7,1421
-MmvIcyMSt1d-D9RB4Ae,1635230060439,3572.73364,5172.22363,69.9,240,0,92,29.625,31.6,1422
-MmvIkF9bZR_OCkzWafT,1635230090250,3661.47363,5110.09277,70.2,241,0,92,29.625,31.4,1423
-MmvIrXafUB1Y9pad2cM,1635230120102,3657.09595,5110.09277,70.4,246,0,92,29.625,31.4,1424
-MmvIyoZFNEZNVtb23_O,1635230149925,3487.29028,5048.62646,70.4,250,0,92,29.625,31.3,1425
-MmvJ5B5BD0zuD8mRsOn,1635230180102,3694.98193,5048.62646,70.7,256,0,92,29.625,31.4,1426
-MmvJCgIJfak2w8tPEpi,1635230210835,3274.61938,4579.86133,70.7,257,0,92,29.625,31.3,1427
-MmvJJz28QNX_VHhK8fx,1635230240707,3663.07935,4927.64258,70.3,263,0,92,29.625,31.3,1428
-MmvJRIEXu3IRrbZ8ywz,1635230270672,3568.88965,5048.62646,70.6,262,0,93,29.625,31.3,1429
-MmvJY_Q-_yC5NMmdY_1,1635230300507,3532.67139,4927.64258,70.1,263,0,92,29.625,31.4,1430
-MmvJf0iAKXjSFK2lnsq,1635230330990,3579.57544,4693.31152,70.1,265,0,92,29.625,31.3,1431
-MmvJmJ3QRoiln1X9m2u,1635230360837,3616.79028,5172.22363,70.4,261,0,92,29.625,31.3,1432
-MmvJtwnBbgMeRO-mu8B,1635230392116,3528.44922,4809.22168,70.3,261,0,92,29.625,31.4,1433
-MmvK0HIXsYIJ4u0ukSE,1635230422163,3522.68237,4927.64258,70.4,257,0,92,29.625,31.5,1434
-MmvK7ZT8wPazvyfkGI7,1635230451998,3898.51514,5110.09277,69.8,257,0,92,29.625,31.4,1435
-MmvKEqGTVqGarl9UMVi,1635230481810,3573.7312,4809.22168,70.2,250,0,92,29.625,31.4,1436
-MmvKM74OJ3WmVryWbam,1635230511622,3569.45923,4809.22168,70.4,244,0,92,29.625,31.4,1437
-MmvKTOwPPILnZSOvs6c,1635230541436,3758.44214,5048.62646,69.7,240,0,92,29.625,31.5,1438
-MmvK_uOi4dW1n2wcNzo,1635230572186,3570.02783,5048.62646,70.2,241,0,92,29.625,31.5,1439
-MmvKhBAUOXi83eH6NiP,1635230601995,3412.47632,4809.22168,69.6,240,0,92,29.625,31.5,1440
-MmvKoSr3GUgUxcKDoeO,1635230631799,3415.05908,4636.28174,69.3,240,0,92,29.625,31.6,1441
-MmvKvjiG0zpTqrpFdik,1635230661614,3055.34546,4149.70361,69.4,240,0,92,29.625,31.6,1442
-MmvL20O2Upst9qi1t3V,1635230691418,3667.02295,4636.28174,69.6,225,0,93,29.625,31.6,1443
-MmvL9I9-ooPabD94OuP,1635230721226,3362.02173,5048.62646,69.7,239,0,92,29.625,31.7,1444
-MmvLG_GqufRe3Vvie-q,1635230751058,3382.1665,4636.28174,68.7,240,0,92,29.625,31.7,1445
-MmvLO5a3r46YlNMTV50,1635230781862,3607.02612,5048.62646,68.3,229,0,93,29.625,31.6,1446
-MmvLVNOXyQSUeQ712us,1635230811674,3384.18628,4868.11523,68.6,246,0,92,29.625,31.7,1447
-MmvLbeJ7WCRrAZ6b4VR,1635230841492,3585.56934,5235.01807,69.3,251,0,92,29.625,31.6,1448
-MmvLiw8UxTQW7iVcZfS,1635230871305,3058.9978,4809.22168,69.2,257,0,92,29.625,31.6,1449
-MmvLqCyZwo-MoZ6-Bb0,1635230901118,3515.58887,4693.31152,68.7,256,0,92,29.625,31.5,1450
-MmvLxUviM5rZ3CDakpt,1635230930940,3258.96875,4524.04395,69.1,260,0,92,29.625,31.5,1451
-MmvM3llhI4epLS1B2n_,1635230960754,3769.08301,5110.09277,69.4,261,0,92,29.625,31.4,1452
-MmvMBWWGCBotYz3WdKq,1635230992481,3676.82007,5048.62646,69.5,240,0,93,29.5625,31.4,1453
-MmvMInBRc7mWgvvdTnJ,1635231022285,3508.18628,4579.86133,69.4,254,0,92,29.5625,31.3,1454
-MmvMQ3oKnP4OTcrdCgH,1635231052085,3373.96606,4868.11523,69.8,263,0,92,29.5625,31.3,1455
-MmvMXLaNb8mfysBHA2F,1635231081895,2871.48511,3899.12866,69.9,263,0,92,29.5625,31.3,1456
-MmvMdcKl-kEh5tn8Xk1,1635231111701,3577.43677,5048.62646,70.2,266,0,92,29.5625,31.3,1457
-MmvMku4T2zHlYKhu0ak,1635231141509,3593.42725,4868.11523,69.8,267,0,92,29.5625,31.1,1458
-MmvMsSCUNefJq_y1VNj,1635231172430,3504.41992,4636.28174,70.1,269,0,92,29.5625,31,1459
-MmvMzjA5J8d3sESmi7v,1635231202251,3543.10034,4809.22168,70.3,269,0,92,29.5625,31,1460
-MmvN6-yV90m6Vjbasqe,1635231232062,3592.28418,4750.95605,70.2,272,0,92,29.5625,30.9,1461
-MmvNDHkqYCwOPSsnwfp,1635231261872,3594.42773,4693.31152,70.1,271,0,92,29.5625,30.9,1462
-MmvNKZej-H53eoNcftC,1635231291690,3724.69824,4868.11523,70.4,272,0,92,29.5625,30.8,1463
-MmvNRqRAenTaEbpi_w5,1635231321500,3502.74609,5298.48535,70.7,276,0,92,29.5,30.7,1464
-MmvNZLb1P-7PhID_3lR,1635231352231,3500.65503,4693.31152,70.8,274,0,92,29.5,30.7,1465
-MmvNfcQO16h4iFd1-T4,1635231382044,3504.83789,4750.95605,70.6,277,0,92,29.5,30.7,1466
-MmvNmuRJu8O5temVNcF,1635231411869,3380.28271,4579.86133,70.7,262,0,93,29.5,30.6,1467
-MmvNuB61v2NFsDwjcgi,1635231441672,3220.28052,4306.68262,70.6,278,0,92,29.5,30.6,1468
-MmvO0UC0e1luyy25eR2,1635231471565,3221.69043,4414.19336,70.7,280,0,92,29.5,30.5,1469
-MmvO7kshcRrr-9T649-,1635231501369,3305.28101,4636.28174,70.7,265,0,93,29.5,30.4,1470
-MmvOF1b7DBv1F5SFBMI,1635231531176,3301.33936,4468.82373,70.9,261,0,93,29.4375,30.4,1471
-MmvOMch4-D0iaN5Ywd9,1635231562285,3301.33936,4524.04395,70.9,277,0,92,29.5,30.4,1472
-MmvOTuX9j5FUTwFMZah,1635231592098,3259.09766,4524.04395,71,275,0,92,29.4375,30.4,1473
-MmvOaBC7CnklZLSeVg3,1635231621902,3347.5249,4636.28174,70.8,274,0,92,29.4375,30.3,1474
-MmvOhT5rgIjfxUATEir,1635231651718,3521.4624,4636.28174,70.5,283,0,92,29.4375,30.3,1475
