_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,pumpStatus,soilHum,soilTemp,temperature,z_counter
-MmlmFeCqLUGIOlGtQsj,1635070315149,756.27869,1000.01477,65.8,0,75,29.5625,31.4,1463
-MmlmJH-mkMecqLSzQU-,1635070329984,623.53217,852.28943,66,0,75,29.5625,31.4,1464
-MmlmMtK9-LCo_2e6g1h,1635070344789,806.6897,1048.09351,65.6,0,75,29.5625,31.3,1465
-MmlmQVbolKaID-SywWz,1635070359591,857.40094,1115.05957,65.7,0,75,29.5625,31.3,1466
-MmlmU70P7veK7YMrFuD,1635070374402,843.86591,1167.50427,65.8,0,75,29.5625,31.3,1467
-MmlmXjPQpzDDjQ8omWj,1635070389211,780.16693,1048.09351,66,0,75,29.5625,31.3,1468
-MmlmaLicN32ahmbsSHU,1635070404015,757.50385,1048.09351,65.7,0,75,29.5625,31.3,1469
-Mmlmdy3e4jZv1Yplzbt,1635070418821,733.1795,953.71375,65.9,0,75,29.5625,31.3,1470
-Mmlmhne6GJ7tcCNcFPd,1635070434539,537.72406,734.6297,66,0,75,29.5,31.3,1471
-MmlmlQ6IvAX4m6S7Eo3,1635070449351,667.52808,938.66565,65.6,0,75,29.5,31.3,1472
-Mmlmp1K_p223gCblPNT,1635070464149,711.59729,953.71375,65.6,0,75,29.5625,31.3,1473
-Mmlmsdl3Ieox-F9o-Tc,1635070478961,688.05945,1015.841,65.9,0,75,29.5,31.3,1474
-MmlmwGPAMPzc3BvhtLa,1635070493787,733.61389,968.95325,65.8,0,75,29.5625,31.3,1475
-Mmlmzsh0u9soWL6t4NV,1635070508589,780.62909,1149.80701,65.9,0,75,29.5625,31.3,1476
-Mmln2V6s9dzlxbjogas,1635070523399,755.26373,1064.52441,66.2,0,75,29.5,31.3,1477
-Mmln66PrWCYO5ctRH_-,1635070538202,855.87891,1081.16089,66,0,75,29.5625,31.3,1478
-Mmln9iqt0hZywWJ7iiP,1635070553015,869.05219,1149.80701,66,0,75,29.5,31.3,1479
-MmlnDLLTjbzWzGjCDK-,1635070567830,756.1593,1048.09351,66,0,75,29.5,31.3,1480
-MmlnGxoSluH2U7O_qgB,1635070582645,744.37885,968.95325,66,0,75,29.5,31.3,1481
-MmlnK_6MU6wJMWHNJjj,1635070597447,743.49695,1081.16089,66.2,0,75,29.5,31.3,1482
-MmlnOC1IfdEMBtCfFZm,1635070612290,603.36237,824.94226,66.2,0,75,29.5,31.3,1483
-MmlnS2gD5Kgwm5pp-0X,1635070628076,779.24292,1081.16089,66.2,0,75,29.5,31.3,1484
-Mmlnl_BZl9Bv29VI6jL,1635070712141,742.61603,1031.86658,66.4,0,75,29.5,31.3,1485
-MmlnpBR1ZZqE-PfLvUJ,1635070726940,753.92139,923.80707,66.5,0,75,29.5,31.3,1486
-MmlnsngAygSJ9qHp7yh,1635070741741,663.97821,923.80707,66.5,0,75,29.5,31.3,1487
-MmlnwQIdhoxi_kugxKb,1635070756563,742.17584,968.95325,66.5,0,75,29.5,31.3,1488
-Mmlo-1b546DOJP3oO4V,1635070771368,582.76672,759.59631,66.5,0,75,29.5,31.3,1489
-Mmlo2e5jfj6U4_9ZalO,1635070786182,730.1438,1048.09351,66.6,0,75,29.5,31.3,1490
-Mmlo6GT8P2yY0DnR2c6,1635070800990,741.29584,984.38641,66.7,0,75,29.5,31.3,1491
-Mmlo9shbRnj-nohCD5K,1635070815789,729.27777,1000.01477,66.8,0,75,29.5,31.3,1492
-MmloDV28VBRulIMGTws,1635070830595,620.85052,938.66565,66.9,0,75,29.5,31.3,1493
-MmlpKRNCimJxoaTIgUP,1635071121176,705.60419,923.80707,67.2,0,75,29.5,31.2,1496
-MmlpO2tzZ3MSXQZh7E5,1635071135993,524.67096,747.03113,67.3,0,75,29.5,31.3,1497
-MmlpRfKg9OcDdWUpxa9,1635071150805,684.28967,938.66565,67,0,75,29.5,31.2,1498
-MmlpVIbrGCi6ljky6Q0,1635071165671,620.75232,938.66565,67.1,0,75,29.5,31.2,1499
-MmlpYvLBEfSvhDlI2J2,1635071180503,552.69025,747.03113,67.2,0,75,29.5,31.2,1500
-MmlpbXgcjRvGnmEIKWL,1635071195309,650.93866,894.65051,67.3,0,75,29.5,31.2,1501
-Mmlpf90TvF2uPosi--h,1635071210114,728.72961,1000.01477,67.1,0,75,29.5,31.2,1502
-MmlpilI3gF3VZlDmx60,1635071224916,651.99603,698.39172,67.2,0,75,29.5,31.1,1503
-MmlpmNjkh_p9nUeCAat,1635071239727,739.4209,984.38641,67.3,0,75,29.5,31.2,1504
-Mmlpq-66ZKH_M0J-tSb,1635071254536,727.43274,968.95325,67.4,0,76,29.5,31.2,1505
-MmlptbTgGMnpw87wPxm,1635071269342,704.7666,938.66565,67.4,0,75,29.5,31.2,1506
-MmlpxSKH0c8qVh8IjP5,1635071285078,661.12054,880.34894,67.4,0,75,29.5,31.2,1507
-Mmlq03nn-VFJXGsry_b,1635071299891,694.77319,953.71375,67.3,0,75,29.5,31.1,1508
-Mmlq3gIHBtuv1wvijrO,1635071314707,752.34271,1000.01477,67.2,0,75,29.5,31.1,1509
-Mmlq7IkTSfHcIE1sEPV,1635071329521,739.30371,1048.09351,67.5,0,75,29.5,31.1,1510
-MmlqAv4WwNrOXRxDMzc,1635071344326,683.36951,923.80707,67.4,0,75,29.5,31.1,1511
-MmlqEXxIbAASbeCcHz2,1635071359166,705.07367,953.71375,67.5,0,75,29.5,31.1,1512
-MmlqI9ZBMn5XJbEdQC9,1635071373988,740.18213,1048.09351,67.3,0,75,29.5,31.1,1513
-MmlqLm3P1YApAS9BST1,1635071388804,716.76587,984.38641,67.4,0,75,29.5,31.1,1514
-MmlqPOm7pwdwsZgU1rX,1635071403634,751.00378,1000.01477,67.5,0,75,29.5,31.1,1515
-MmlqT1CM81nFaCertnq,1635071418509,786.06085,1064.52441,67.7,0,75,29.5,31.1,1516
-MmlqWder1VECghtO26-,1635071433323,750.11243,1031.86658,67.7,0,75,29.5,31.1,1517
-Mmlq_Fz1jWcppXdM5gt,1635071448128,761.94586,1000.01477,67.7,0,75,29.5,31.1,1518
-MmlqcvSXEday4mMXzcD,1635071463133,738.42621,1048.09351,67.7,0,75,29.5,31.1,1519
-MmlqgpCrQCxlhjYx8pr,1635071479117,726.45386,953.71375,67.8,0,75,29.5,31.1,1520
-MmlqkRu5kHp5_FATgQ5,1635071493947,773.13104,1031.86658,67.7,0,75,29.5,31.2,1521
-Mmlqo4vC3EroIfrR6l8,1635071508860,727.74976,968.95325,67.5,0,75,29.5,31.1,1522
-Mmlqrm3JOtblZjFS9Sc,1635071523973,694.3609,894.65051,67.4,0,75,29.5,31.1,1523
-MmlqvOkY4k5IzQPKy6F,1635071538801,694.3609,938.66565,67.4,0,75,29.5,31.1,1524
-Mmlqz0PI9A6Et8JIsX7,1635071553626,543.10645,747.03113,67.5,0,75,29.5,31.1,1525
-Mmlr1d3I0ZC41S1eZr0,1635071568452,693.94873,923.80707,67.5,0,75,29.5,31.1,1526
-Mmlr5FcNEwpJdDhZZtc,1635071583272,661.40857,909.13593,67.5,0,75,29.5,31.1,1527
-Mmlr8s2j81QXMo5gowV,1635071598084,650.83557,880.34894,67.5,0,75,29.5,31.1,1528
-MmlrCUXNYG_kucPUpf_,1635071612898,692.82275,938.66565,67.6,0,75,29.4375,31.2,1529
-MmlrG6BVpzZyJ9Cds4Q,1635071627724,534.05786,747.03113,67.5,0,75,29.4375,31.1,1530
-MmlrJicI6-tPPIGp4D3,1635071642537,693.12494,923.80707,67.7,0,75,29.5,31.1,1531
-MmlrNL5hC87vhuYhdUC,1635071657350,649.67688,938.66565,67.8,0,75,29.5,31.1,1532
-MmlrRBKHRW-v0lsGCts,1635071673109,649.00775,880.34894,67.8,0,76,29.5,31.2,1533
-MmlrUnpHMSPNVFCwYIJ,1635071687925,659.94324,894.65051,67.7,0,76,29.5,31.2,1534
-MmlrYQe-Y5Cb1splo8x,1635071702763,682.15302,838.52777,67.7,0,75,29.5,31.1,1535
-MmlrbIovb6jVeuYz2Ee,1635071718645,659.55127,909.13593,67.8,0,75,29.5,31.2,1536
-MmlrevAv8KFzdM1WUFJ,1635071733452,659.94324,824.94226,67.7,0,75,29.5,31.2,1537
-MmlriXjmwqJPkIqdJT3,1635071748272,659.94324,923.80707,67.7,0,75,29.5,31.2,1538
-Mmlrm95i8pDyJDyGI-I,1635071763079,608.88446,852.28943,67.6,0,75,29.5,31.2,1539
-MmlrplTnlthya_yu2qw,1635071777886,649.39362,838.52777,67.7,0,75,29.5,31.2,1540
-MmlrtODnar5irSUkfpe,1635071792718,618.9118,852.28943,67.6,0,75,29.5,31.2,1541
-Mmlrx-oO5uHC6FR5eoJ,1635071807541,660.72809,866.22919,67.5,0,75,29.5,31.2,1542
-Mmls-ccV6icfTHjoxTv,1635071822377,639.35797,938.66565,67.6,0,75,29.5,31.2,1543
-Mmls3F4XEq6EWrrqEx2,1635071837189,660.33569,909.13593,67.6,0,75,29.5,31.2,1544
-Mmls6rexRAquFTGlhad,1635071852010,639.35797,880.34894,67.6,0,75,29.5,31.2,1545
-MmlsAjBPTMJ0tyPW12a,1635071867853,660.33569,880.34894,67.6,0,75,29.5,31.2,1546
-MmlsEMcW3_a9O2RIF0e,1635071882728,648.62201,894.65051,67.9,0,76,29.5,31.2,1547
-MmlsHz32T5BB_F1VADu,1635071897540,680.23639,880.34894,68,0,75,29.5,31.2,1548
-MmlsLaQ4AoCv9-Vmg-g,1635071912348,627.9483,894.65051,67.9,0,75,29.5,31.2,1549
-MmlsPClWPP68C1H2Q22,1635071927153,638.21881,838.52777,67.9,0,75,29.5,31.2,1550
-MmlsSpMzxh1t4Twiywd,1635071941975,647.46552,880.34894,68.2,0,75,29.5,31.2,1551
-MmlsWRh1Q_tfiAZ2O-9,1635071956781,713.0553,968.95325,68.1,0,75,29.5,31.2,1552
-Mmls_3BuXLRaDcjTNsS,1635071971596,659.44647,938.66565,68,0,76,29.5,31.1,1553
-MmlscfhiKg16qzK4gWS,1635071986413,658.76709,894.65051,68,0,75,29.5,31.2,1554
-MmlsgI2BbkdLKFDVu5o,1635072001219,550.39618,747.03113,67.9,0,75,29.5,31.2,1555
-MmlsjuUMUpOxcdkjrdm,1635072016031,627.2019,923.80707,68.1,0,75,29.5,31.2,1556
-MmlsnX7LUHVMSlyKU9b,1635072030856,647.85095,894.65051,68.1,0,75,29.5,31.2,1557
-Mmlsr8T2TD-w478B2l2,1635072045663,617.44165,838.52777,68,0,75,29.5,31.2,1558
-MmlsuzHUdSWIABx7lsy,1635072061395,506.1944,686.62909,67.8,0,75,29.5,31.2,1559
-MmlsyagPf_hNq3A0Cam,1635072076204,691.58832,880.34894,67.9,0,75,29.5,31.2,1560
-Mmlt1DAe3bw-q-Pxmfv,1635072091020,680.64093,938.66565,67.9,0,76,29.5,31.2,1561
-Mmlt4pxEHcXY9-pIwB7,1635072105853,702.25781,923.80707,68,0,75,29.5,31.2,1562
-Mmlt8SKAMbagnoNIerD,1635072120661,679.83179,923.80707,68.1,0,75,29.5,31.2,1563
-MmltC3bP2DKvvuWqTRB,1635072135463,656.41913,923.80707,68.6,0,75,29.5,31.2,1564
-MmltFg8lEuAR8Cn4ZCK,1635072150282,676.1983,968.95325,69,0,75,29.5,31.2,1565
-MmltJIU8AVuCC6jxa_T,1635072165087,674.98993,923.80707,69.3,0,75,29.5,31.2,1566
-MmltMuvjBI4zcFsTu_M,1635072179900,717.53821,953.71375,69.7,0,75,29.5,31.2,1567
-MmltQXOSIKZSoF0C9GS,1635072194713,693.93628,968.95325,70,0,75,29.5,31.2,1568
-MmltU8we36nk6e-ST1G,1635072209532,715.39893,968.95325,70.2,0,75,29.5,31.2,1569
-MmltXlMUPZrk4Aw0oKS,1635072224343,692.58319,968.95325,70.5,0,75,29.5,31.1,1570
-MmltaNdn6TEubNpkeBU,1635072239145,692.99713,1015.841,70.4,0,75,29.5,31.1,1571
-MmlteDftqESlptPl551,1635072254892,692.58319,984.38641,70.5,0,75,29.5,31.1,1572
-MmlthpranVigqPtdkf-,1635072269687,692.16919,968.95325,70.6,0,75,29.5,31.1,1573
-MmltlS711vhE8Ioc3iC,1635072284488,702.3891,1000.01477,70.8,0,75,29.5,31.1,1574
-Mmltp3UCw_ygH1hOmzu,1635072299296,703.11755,984.38641,70.8,0,75,29.5,31,1575
-MmlttLjn15yuvZ4tIBl,1635072316848,541.84271,675.02185,70.7,0,75,29.5,31.1,1576
-Mmltwy3U8Sf839uNNoD,1635072331653,560.77167,734.6297,70.7,0,75,29.5,31,1577
-Mmlu-_Jaqlv0NxZXa7K,1635072346452,682.36169,968.95325,70.5,0,75,29.5,31,1578
-Mmlu3BqbsukzzLY1Ptd,1635072361270,738.02332,1064.52441,70.6,0,75,29.5,31,1579
-Mmlu6oCvT7-D5yn0Hcp,1635072376077,771.08356,1064.52441,71.1,0,75,29.5,31,1580
-MmluAQXQUj9_zAJ4EdY,1635072390883,746.98096,1048.09351,71.2,0,75,29.5,31,1581
-MmluE1l8nu87LZD_vX8,1635072405682,772.00653,1048.09351,70.9,0,76,29.5,31,1582
-MmluHeIXreLPVttpYgd,1635072420499,749.2179,1115.05957,70.7,0,75,29.5,31,1583
-MmluLV63Lpw5cG-uivK,1635072436231,809.13885,1132.32593,70.8,0,75,29.5,31,1584
-MmluP6Q-GleI33LgteC,1635072451035,830.86597,1132.32593,71.5,0,75,29.5,31,1585
-MmluSiu-0GK5IrJ5LFT,1635072465850,817.74402,376.64145,71.6,0,75,29.5,31,1586
-MmluWg99ZIl5riy0_GX,1635072482058,816.27557,1149.80701,71.9,0,75,29.5,31,1587
-Mmlu_IKp_eIqtm05FFn,1635072496853,805.27454,1064.52441,71.6,0,76,29.5,31,1588
-MmlucuiN5TotX_IBRud,1635072511662,637.29529,880.34894,71.2,0,75,29.5,31,1589
-MmlugXB9j6-lfyWG6NN,1635072526476,807.68848,1015.841,71.1,0,75,29.5,31,1590
-Mmluk8TnT7k4eq0f13e,1635072541278,782.66565,1064.52441,71.2,0,75,29.5,31,1591
-Mmlunku6hK-vioqIMlC,1635072556091,781.72919,1064.52441,71.4,0,75,29.5,31,1592
-MmlurNAn0mkIJuaGMzn,1635072570891,746.98096,1048.09351,71.2,0,75,29.5,31,1593
-MmluuzohxMeVWO-Pne2,1635072585717,760.42401,1031.86658,71,0,75,29.5,30.9,1594
-MmluybBeM9KhdexHZFQ,1635072600524,796.6366,1048.09351,71,0,75,29.5,30.9,1595
-Mmlv1Sy76wql6BAGPiY,1635072616319,772.00653,1064.52441,70.9,0,75,29.5,31,1596
-Mmlv54R246nPZqUwH7K,1635072631132,735.37976,1031.86658,71.2,0,76,29.5,31,1597
-Mmlv8gewGAsWutePwIn,1635072645931,769.23944,984.38641,71.5,0,75,29.5,31,1598
-MmlvCJ5lBWWyAc-AqrF,1635072660742,734.50012,1031.86658,71.4,0,75,29.5,31,1599
-MmlvFvN9yCSnnP2tw9k,1635072675544,745.64056,1015.841,71.5,0,75,29.5,31,1600
-MmlvJXfWrSPcuRKgHBJ,1635072690348,768.31873,1064.52441,71.7,0,75,29.5,31,1601
-MmlvN907PGRRONH-pMH,1635072705153,733.50354,1000.01477,71.8,0,75,29.5,30.9,1602
-MmlvQlVZxOtQs6-sHdw,1635072719968,745.0752,1015.841,71.8,0,76,29.5,30.9,1603
-MmlvUNtgMxPRj5iB634,1635072734778,732.62531,1064.52441,72,0,75,29.5,30.9,1604
-MmlvYFr0D2AE2riOTby,1635072750648,565.966,798.29291,72.1,0,75,29.5,30.9,1605
-MmlvasGXBRIYAaz4BPi,1635072765458,744.18304,1031.86658,72,0,75,29.5,30.9,1606
-MmlveUYiZmGRUQ9odly,1635072780260,743.29169,1015.841,72.2,0,75,29.5,30.9,1607
-Mmlvi62ear2gBZt0ozP,1635072795075,755.43311,1081.16089,72.1,0,76,29.5,30.9,1608
-MmlvlwE4h8M111H6VhA,1635072810767,766.81604,1000.01477,72.2,0,75,29.5,30.9,1609
-MmlvpY_Rf79xqkaymce,1635072825574,767.2757,1031.86658,72.1,0,75,29.5,30.9,1610
-Mmlvt9v1G0yPhoAMVfQ,1635072840379,754.52777,1031.86658,72.3,0,75,29.5,30.9,1611
-Mmlvwm_swyqLU71vF6S,1635072855206,634.14777,759.59631,72.2,0,75,29.5,30.9,1612
-Mmlw-OpscpBrpT0o43c,1635072870005,754.52777,1064.52441,72.3,0,75,29.5,30.9,1613
-Mmlw30ANh4GK7xU4Vvi,1635072884811,766.81604,1064.52441,72.2,0,76,29.5,30.9,1614
-Mmlw6cNZEuoBnl1jZc8,1635072899609,803.70007,1048.09351,72.1,0,75,29.5,30.9,1615
-MmlwAEt88a3_bkYA3KM,1635072914425,769.1167,1149.80701,71.7,0,75,29.5,30.9,1616
-MmlwDsQa85PRYYYLXUh,1635072929308,781.13672,1132.32593,71.7,0,75,29.5,30.9,1617
-MmlwHUqqofLwL33xhR_,1635072944119,566.64478,785.22565,71.9,0,75,29.5,30.9,1618
-MmlwL6EwYCzEKmwfE8S,1635072958928,710.36572,1015.841,71.9,0,75,29.5,30.9,1619
-MmlwOikj7D_Kn0YJpK-,1635072973744,743.73706,1081.16089,72.1,0,75,29.5,30.9,1620
-MmlwSLKCQHMGrgkYHrD,1635072988565,755.88599,1048.09351,72,0,75,29.5,30.9,1621
-MmlwWBaEtr_BoGV3-TH,1635073004326,604.38458,785.22565,72.1,0,75,29.5,30.9,1622
-MmlwZo6HTVT5I3KD1Qu,1635073019143,564.9491,824.94226,72.4,0,75,29.5,30.9,1623
-MmlwcQZLLHRBitp5Vkr,1635073033956,801.77478,1064.52441,72.5,0,75,29.5,30.9,1624
-Mmlwg24XaPia0ZnGSCd,1635073048774,815.03699,1064.52441,72.5,0,75,29.5,30.8,1625
-MmlwjeX0mC8ryIgR_Ic,1635073063586,754.8598,1015.841,72.4,0,75,29.5,30.8,1626
-MmlwnGsSfc2IvIsmf41,1635073078393,803.21844,1031.86658,72.2,0,75,29.5,30.9,1627
-Mmlwqt4dFaA5f2hF_BN,1635073093189,780.54407,1015.841,72,0,75,29.5,30.8,1628
